Emplid,Admit Term Descrshort,Acad Prog.Acad Career,Exp Grad Term Descrshort,Completion Term Descrshort,Acad Prog,Acad Prog Descr,Acad Plan,Acad Plan Descr,Term,Term Descrshort,Stdnt Car Term.Acad Career,Crse ID,Subject,Catalog Nbr
38126405,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,050663,SI,568
38126405,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,050983,SI,602
38126405,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,051462,SI,644
38145408,FA 2025,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,043210,SI,534
38145408,FA 2025,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,043863,SI,612
38145408,FA 2025,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,045687,SI,538
38145408,FA 2025,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,045771,SI,684
38145408,FA 2025,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,048488,SI,559
38145408,FA 2025,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,001459,SI,690
38145408,FA 2025,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,022099,SI,658
38145408,FA 2025,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,022138,JAZZ,454
38145408,FA 2025,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,047901,SI,699
38145408,FA 2025,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,051836,SI,611
38313962,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,017281,SI,588
38313962,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,044772,SI,582
38313962,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047246,SI,506
38313962,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,051553,SI,500
38428980,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,017281,SI,588
38428980,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,044772,SI,582
38428980,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,045687,SI,538
38428980,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047246,SI,506
38428980,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,048129,SI,505
38428980,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,051553,SI,500
38428980,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,020401,SI,622
38428980,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,021400,SI,520
38428980,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,039178,SI,539
38428980,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,051454,SI,594
38428980,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,051836,SI,611
38451601,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,017281,SI,588
38451601,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,039178,SI,539
38451601,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,044772,SI,582
38451601,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,049601,SI,564
38451601,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,050159,SI,579
38451601,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,051553,SI,500
38451601,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,020401,SI,622
38451601,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,038990,EECS,496
38451601,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,041626,SI,664
38451601,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,042324,SI,639
38451601,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,045393,SI,552
38451601,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,047640,SI,507
38451601,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,048129,SI,505
38609856,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,017281,SI,588
38609856,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,039178,SI,539
38609856,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047246,SI,506
38609856,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,051553,SI,500
38609856,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,020401,SI,622
38609856,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,021400,SI,520
38609856,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,044772,SI,582
38912194,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,017281,SI,588
38912194,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,039178,SI,539
38912194,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,047246,SI,506
38912194,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,051553,SI,500
38912194,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,020401,SI,622
38912194,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,021400,SI,520
38912194,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,039081,SI,529
38912194,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,044772,SI,582
38912194,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,045393,SI,552
38912194,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047640,SI,507
38912194,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047901,SI,699
38912194,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,049601,SI,564
38912194,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,050164,SI,504
38912194,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,021391,SI,511
38912194,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,041626,SI,664
38912194,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,047228,ENTR,500
38912194,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,051454,SI,594
40201197,FA 2025,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,001459,SI,690
40201197,FA 2025,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,021391,SI,511
40201197,FA 2025,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,021400,SI,520
40201197,FA 2025,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,041855,SI,631
40201197,FA 2025,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,045393,SI,552
40201197,FA 2025,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,051836,SI,611
40201197,FA 2025,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,021391,SI,511
40201197,FA 2025,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,043863,SI,612
40201197,FA 2025,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,047901,SI,699
40201197,FA 2025,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,051836,SI,611
40371731,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,041626,SI,664
40371731,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,042091,SI,618
40371731,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,047640,SI,507
40371731,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,049601,SI,564
40371731,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,050164,SI,504
40371731,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,051553,SI,500
40371731,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,020934,SI,649
40371731,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,048268,SI,630
40371731,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,050663,SI,568
40371731,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,050983,SI,602
40371731,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,051462,SI,644
40427236,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,016607,SI,544
40427236,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,047246,SI,506
40427236,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,048129,SI,505
40427236,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,050164,SI,504
40427236,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,051553,SI,500
40427236,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,040667,SI,681
40427236,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,042091,SI,618
40427236,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,047640,SI,507
40427236,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,049601,SI,564
40427236,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,050663,SI,568
40427236,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,050983,SI,602
40427236,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,041855,SI,631
40427236,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,041934,SI,608
40427236,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,045930,SI,671
40427236,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,048514,WELLNESS,512
40427236,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,050983,SI,602
40427236,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,051111,EAS,506
40427236,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,001459,SI,690
40427236,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,020934,SI,649
40427236,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,047901,SI,699
40611444,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,001459,SI,690
40611444,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,016607,SI,544
40611444,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,041626,SI,664
40611444,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,047228,ENTR,500
40611444,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,050159,SI,579
40611444,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,050164,SI,504
40611444,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,017508,TO,512
40611444,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,021391,SI,511
40611444,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,041044,ELI,510
40611444,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,047246,SI,506
40611444,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,049601,SI,564
41061225,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,016607,SI,544
41061225,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,047246,SI,506
41061225,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,048488,SI,559
41061225,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,050164,SI,504
41061225,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,051553,SI,500
41061225,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,021391,SI,511
41061225,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,042091,SI,618
41061225,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,047640,SI,507
41061225,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,048129,SI,505
41061225,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,049601,SI,564
41061225,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,050663,SI,568
41061225,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,050983,SI,602
41303562,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,017281,SI,588
41303562,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,039178,SI,539
41303562,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,041626,SI,664
41303562,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,044772,SI,582
41303562,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,051553,SI,500
41303562,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,020401,SI,622
41303562,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,021400,SI,520
41303562,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,040667,SI,681
41303562,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,048486,SI,659
41303562,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,050159,SI,579
41303562,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047901,SI,699
41303562,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,048487,SI,669
41303562,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,048488,SI,559
41303562,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,052172,SI,679
41303562,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,021050,SI,691
41303562,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,048129,SI,505
41303562,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,049601,SI,564
41303562,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,052216,SI,512
41634576,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,002865,VOICE,111
41634576,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,009731,SI,580
41634576,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,016607,SI,544
41634576,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,047640,SI,507
41634576,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,051553,SI,500
41634576,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,011688,VOICE,500
41634576,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,042091,SI,618
41634576,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,048129,SI,505
41634576,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,048268,SI,630
41634576,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,050663,SI,568
41634576,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,050771,ECE,567
41751585,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,044772,SI,582
41751585,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,048129,SI,505
41751585,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,048488,SI,559
41751585,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,051553,SI,500
41751585,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,051902,PAT,505
41751585,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,020401,SI,622
41751585,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,021391,SI,511
41751585,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,041626,SI,664
41751585,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,050159,SI,579
41751585,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,050164,SI,504
42006660,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,021391,SI,511
42006660,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,045393,SI,552
42006660,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,048488,SI,559
42006660,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,048831,SI,547
42006660,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,051553,SI,500
42006660,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,021391,SI,511
42006660,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,041232,PAT,572
42006660,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,047901,SI,699
42006660,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,049112,PAT,500
42006660,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,051902,PAT,505
42006660,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,052182,SIABRD,504
42096066,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,021400,SI,520
42096066,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,044772,SI,582
42096066,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,047246,SI,506
42096066,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,051553,SI,500
42096066,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,020401,SI,622
42096066,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,039178,SI,539
42096066,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,050159,SI,579
42096066,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,050164,SI,504
42360495,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2510,FA 2024,GINF,021042,SI,647
42360495,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2510,FA 2024,GINF,021045,SI,666
42360495,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2510,FA 2024,GINF,047246,SI,506
42360495,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2510,FA 2024,GINF,051553,SI,500
42360495,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2520,WN 2025,GINF,020803,SI,643
42360495,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2520,WN 2025,GINF,022326,SI,581
42360495,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2520,WN 2025,GINF,040667,SI,681
42360495,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2520,WN 2025,GINF,048280,SI,667
42360495,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2520,WN 2025,GINF,050162,SI,510
