CompletionTermDesc,Emplid,Crse ID,Term Descrshort,Subject,Catalog Nbr,Class Section,Session Descrshort,Crse Component Descrshort,Crse Descr,Unt Earned - Credits,Crse Grade Off - Grade Earned,Course Code,Outside UMSI
Winter 2024,69974426,045771,FA 2024,SI,684,001,Regular,Seminar,Design ConsHlth Tech,3.00,A+,SI 684,No
Winter 2024,69974426,047901,FA 2024,SI,699,201,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2024,69974426,048129,FA 2024,SI,505,002,Scnd 7 Wk,Lecture,Career/Intern Studio,1.00,S,SI 505,No
Winter 2024,69974426,050159,WN 2024,SI,579,001,Regular,Lecture,Bldg Interactive App,3.00,A,SI 579,No
Winter 2024,69974426,050164,FA 2023,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A,SI 504,No
Winter 2024,70145618,017281,FA 2022,SI,588,002,Regular,Lecture,Fundamntls Hum Beh,3.00,A+,SI 588,No
Winter 2024,70145618,020401,WN 2023,SI,622,001,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2024,70145618,020997,FA 2023,BCOM,561,001,First 7 Wk,Recitation,Mgt Presentatn,1.50,A-,BCOM 561,Yes
Winter 2024,70145618,021400,WN 2023,SI,520,002,Regular,Laboratory,Graphic Design,3.00,A,SI 520,No
Winter 2024,70145618,022099,WN 2023,SI,658,001,Regular,Lecture,Info Architecture,3.00,A,SI 658,No
Winter 2024,70145618,039178,FA 2022,SI,539,001,Regular,Lecture,Web Design,3.00,A+,SI 539,No
Winter 2024,70145618,040667,WN 2023,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2024,70145618,042104,FA 2022,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2024,70145618,043863,FA 2023,SI,612,001,Regular,Lecture,Pervasv Interact Des,3.00,A+,SI 612,No
Winter 2024,70145618,044772,FA 2022,SI,582,001,Regular,Lecture,Intro Interac Design,3.00,A+,SI 582,No
Winter 2024,70145618,045393,FA 2023,SI,552,001,Regular,Lecture,Accessibility Intro,3.00,A,SI 552,No
Winter 2024,70145618,045687,WN 2023,SI,538,001,Regular,Seminar,Citizen Inter Design,4.00,A,SI 538,No
Winter 2024,70145618,047901,WN 2024,SI,699,301,Regular,Lecture,MSI Mastery Courses,3.00,A+,SI 699,No
Winter 2024,70145618,048129,FA 2022,SI,505,001,Scnd 7 Wk,Lecture,Career/Intern Studio,1.00,S,SI 505,No
Winter 2024,70145618,048488,FA 2023,SI,559,003,Regular,Lecture,AR/VR Intro,3.00,A+,SI 559,No
Winter 2024,70145618,051454,WN 2024,SI,594,001,Regular,Lecture,Auto UX,3.00,A,SI 594,No
Winter 2024,70218006,020803,WN 2023,SI,643,001,Regular,Lecture,Instructional Skills,3.00,A+,SI 643,No
Winter 2024,70218006,021042,FA 2022,SI,647,001,Regular,Lecture,Info Resources&Serv,3.00,A+,SI 647,No
Winter 2024,70218006,021045,FA 2022,SI,666,001,Regular,Lecture,Org of Inf Resources,3.00,A,SI 666,No
Winter 2024,70218006,022326,WN 2024,SI,581,001,Regular,Lecture,Pres Info Resources,3.00,A,SI 581,No
Winter 2024,70218006,038659,FA 2023,SI,519,001,Regular,Seminar,Intel Prop&Info Law,3.00,A+,SI 519,No
Winter 2024,70218006,038948,FA 2023,SI,632,001,Regular,Lecture,Appraisal & Coll Dev,3.00,A+,SI 632,No
Winter 2024,70218006,039979,WN 2023,SI,623,001,Regular,Seminar,Res Meth Info Prof,3.00,A+,SI 623,No
Winter 2024,70218006,040667,WN 2023,SI,681,001,Regular,Seminar,Intern/Field Seminar,3.00,S,SI 681,No
Winter 2024,70218006,042104,FA 2022,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A+,SI 501,No
Winter 2024,70218006,047246,FA 2022,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2024,70218006,047901,WN 2024,SI,699,028,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2024,70218006,048280,WN 2023,SI,667,001,Regular,Lecture,Digital Curation,3.00,A,SI 667,No
Winter 2024,70218006,048831,FA 2023,SI,547,001,Regular,Seminar,Engage w/Communities,3.00,A,SI 547,No
Winter 2024,70218006,050162,WN 2024,SI,510,001,Regular,Lecture,Information Ethics,3.00,A+,SI 510,No
Winter 2024,70218006,050163,FA 2023,SI,633,001,Regular,Lecture,Assesmnt Cultrl Inst,3.00,A,SI 633,No
Winter 2024,70218006,050165,WN 2023,SI,585,001,Regular,Lecture,Scholarly Comm,3.00,A+,SI 585,No
Winter 2024,70713044,017281,FA 2022,SI,588,001,Regular,Lecture,Fundamntls Hum Beh,3.00,A,SI 588,No
Winter 2024,70713044,020401,WN 2023,SI,622,002,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2024,70713044,021400,WN 2023,SI,520,002,Regular,Laboratory,Graphic Design,3.00,A-,SI 520,No
Winter 2024,70713044,039178,WN 2023,SI,539,001,Regular,Lecture,Web Design,3.00,A+,SI 539,No
Winter 2024,70713044,040667,WN 2023,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2024,70713044,042104,FA 2022,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2024,70713044,043863,FA 2023,SI,612,001,Regular,Lecture,Pervasv Interact Des,3.00,A+,SI 612,No
Winter 2024,70713044,044772,FA 2022,SI,582,001,Regular,Lecture,Intro Interac Design,3.00,A,SI 582,No
Winter 2024,70713044,045771,FA 2023,SI,684,001,Regular,Seminar,Design ConsHlth Tech,3.00,A+,SI 684,No
Winter 2024,70713044,046306,FA 2023,SI,616,001,Regular,Lecture,Adv Graphic Design,3.00,A-,SI 616,No
Winter 2024,70713044,047246,FA 2022,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2024,70713044,047901,WN 2024,SI,699,001,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2024,70713044,048129,FA 2022,SI,505,001,Scnd 7 Wk,Lecture,Career/Intern Studio,1.00,S,SI 505,No
Winter 2024,70713044,048147,WN 2023,BA,657,001,Regular,Laboratory,LBLE,3.00,A-,BA 657,Yes
Winter 2024,70713044,050159,FA 2023,SI,579,001,Regular,Lecture,Bldg Interactive App,3.00,A,SI 579,No
Winter 2024,70713044,050164,FA 2022,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A,SI 504,No
Winter 2024,71886204,009731,FA 2022,SI,580,001,Regular,Lecture,Records & Archives,3.00,A+,SI 580,No
Winter 2024,71886204,010333,FA 2023,ANTHRARC,683,002,Regular,Seminar,Topics Archaeology,3.00,B+,ANTHRARC 683,Yes
Winter 2024,71886204,021042,FA 2023,SI,647,001,Regular,Lecture,Info Resources&Serv,3.00,A,SI 647,No
Winter 2024,71886204,021045,FA 2022,SI,666,001,Regular,Lecture,Org of Inf Resources,3.00,A,SI 666,No
Winter 2024,71886204,022326,WN 2023,SI,581,001,Regular,Lecture,Pres Info Resources,3.00,A,SI 581,No
Winter 2024,71886204,038659,FA 2023,SI,519,001,Regular,Seminar,Intel Prop&Info Law,3.00,A+,SI 519,No
Winter 2024,71886204,038948,FA 2023,SI,632,001,Regular,Lecture,Appraisal & Coll Dev,3.00,A,SI 632,No
Winter 2024,71886204,039979,WN 2024,SI,623,001,Regular,Seminar,Res Meth Info Prof,3.00,A+,SI 623,No
Winter 2024,71886204,042104,FA 2022,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A+,SI 501,No
Winter 2024,71886204,044772,WN 2023,SI,582,001,Regular,Lecture,Intro Interac Design,3.00,A,SI 582,No
Winter 2024,71886204,045393,WN 2024,SI,552,001,Regular,Lecture,Accessibility Intro,3.00,A,SI 552,No
Winter 2024,71886204,047246,WN 2023,SI,506,001,Regular,Lecture,Programming I,3.00,C-,SI 506,No
Winter 2024,71886204,047901,WN 2024,SI,699,028,Regular,Lecture,MSI Mastery Courses,3.00,B+,SI 699,No
Winter 2024,71886204,050028,FA 2022,SI,583,001,Regular,Lecture,Info Accountability,3.00,A,SI 583,No
Winter 2024,71886204,050162,WN 2024,SI,510,001,Regular,Lecture,Information Ethics,3.00,A-,SI 510,No
Winter 2024,71886204,050165,WN 2023,SI,585,001,Regular,Lecture,Scholarly Comm,3.00,A,SI 585,No
Winter 2024,72302073,009731,FA 2022,SI,580,001,Regular,Lecture,Records & Archives,3.00,A+,SI 580,No
Winter 2024,72302073,020803,WN 2024,SI,643,001,Regular,Lecture,Instructional Skills,3.00,A+,SI 643,No
Winter 2024,72302073,021042,FA 2023,SI,647,001,Regular,Lecture,Info Resources&Serv,3.00,B+,SI 647,No
Winter 2024,72302073,021045,FA 2022,SI,666,001,Regular,Lecture,Org of Inf Resources,3.00,A+,SI 666,No
Winter 2024,72302073,038948,FA 2023,SI,632,001,Regular,Lecture,Appraisal & Coll Dev,3.00,A,SI 632,No
Winter 2024,72302073,039979,WN 2023,SI,623,001,Regular,Seminar,Res Meth Info Prof,3.00,A,SI 623,No
Winter 2024,72302073,040667,WN 2023,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2024,72302073,042104,FA 2022,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2024,72302073,047246,WN 2023,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2024,72302073,047901,WN 2024,SI,699,028,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2024,72302073,048280,WN 2023,SI,667,001,Regular,Lecture,Digital Curation,3.00,A,SI 667,No
Winter 2024,72302073,048831,FA 2022,SI,547,001,Regular,Seminar,Engage w/Communities,3.00,A,SI 547,No
Winter 2024,72302073,050028,FA 2023,SI,583,001,Regular,Lecture,Info Accountability,3.00,A-,SI 583,No
Winter 2024,72302073,050162,WN 2023,SI,510,001,Regular,Lecture,Information Ethics,3.00,A-,SI 510,No
Winter 2024,72302073,051074,WN 2024,SI,626,001,Regular,Lecture,Manage NonProf Lib,3.00,A,SI 626,No
Winter 2024,72422702,001459,FA 2023,SI,690,440,Regular,Seminar,Intern/Field Exper,5.00,S,SI 690,No
Winter 2024,72422702,012772,WN 2024,EDUC,626,001,Regular,Seminar,Prin Soft Design,3.00,A,EDUC 626,Yes
Winter 2024,72422702,021400,FA 2023,SI,520,001,Regular,Lecture,Graphic Design,3.00,W,SI 520,No
Winter 2024,72422702,021400,WN 2024,SI,520,002,Regular,Laboratory,Graphic Design,3.00,C-,SI 520,No
Winter 2024,72422702,039081,FA 2023,SI,529,001,Regular,Lecture,Online Communities,3.00,A-,SI 529,No
Winter 2024,72422702,042104,FA 2023,SI,501,001,Regular,Lecture,Contextual Inq,3.00,B,SI 501,No
Winter 2024,72422702,042890,WN 2024,ENTR,409,001,First 7 Wk,Lecture,Intr Venture Capital,1.00,B+,ENTR 409,Yes
Winter 2024,72422702,045393,WN 2024,SI,552,001,Regular,Lecture,Accessibility Intro,3.00,A,SI 552,No
Winter 2024,72422702,047901,WN 2024,SI,699,401,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2024,72422702,048421,WN 2024,ENTR,560,001,Regular,Lecture,Proj Mgmt Consulting,3.00,B-,ENTR 560,Yes
Winter 2024,72422702,048488,WN 2024,SI,559,001,Regular,Lecture,AR/VR Intro,3.00,C-,SI 559,No
Winter 2024,72471683,001459,WN 2024,SI,690,001,Regular,Seminar,Intern/Field Exper,3.00,S,SI 690,No
Winter 2024,72471683,017281,FA 2022,SI,588,002,Regular,Lecture,Fundamntls Hum Beh,3.00,A,SI 588,No
Winter 2024,72471683,020401,WN 2023,SI,622,002,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2024,72471683,021391,WN 2024,SI,511,151,Regular,Lecture,Special Topics,1.50,A,SI 511,No
Winter 2024,72471683,039178,WN 2023,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2024,72471683,040667,WN 2023,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2024,72471683,042104,FA 2022,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2024,72471683,043863,FA 2023,SI,612,001,Regular,Lecture,Pervasv Interact Des,3.00,A+,SI 612,No
Winter 2024,72471683,044772,FA 2022,SI,582,002,Regular,Lecture,Intro Interac Design,3.00,A,SI 582,No
Winter 2024,72471683,046386,FA 2022,SI,311,150,Regular,Lecture,Spec Topics in Info,3.00,A,SI 311,No
Winter 2024,72471683,047640,FA 2023,SI,507,001,Regular,Lecture,Inter Programming,3.00,A,SI 507,No
Winter 2024,72471683,047901,WN 2024,SI,699,003,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2024,72471683,048129,FA 2022,SI,505,001,Scnd 7 Wk,Lecture,Career/Intern Studio,1.00,S,SI 505,No
Winter 2024,72471683,048487,FA 2023,SI,669,001,Regular,Lecture,Dev Mobile Exp,3.00,A,SI 669,No
Winter 2024,72471683,048488,FA 2023,SI,559,002,Regular,Lecture,AR/VR Intro,3.00,A,SI 559,No
Winter 2024,72471683,050159,WN 2023,SI,579,001,Regular,Lecture,Bldg Interactive App,3.00,A,SI 579,No
Winter 2024,72774772,009732,FA 2023,SI,650,001,Regular,Lecture,Informatn Retrieval,3.00,B+,SI 650,No
Winter 2024,72774772,020934,WN 2023,SI,649,002,Regular,Lecture,Info Visualization,3.00,A-,SI 649,No
Winter 2024,72774772,039178,FA 2022,SI,539,001,Regular,Lecture,Web Design,3.00,A+,SI 539,No
Winter 2024,72774772,040667,WN 2023,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2024,72774772,041626,WN 2023,SI,664,001,Regular,Lecture,Database App Design,3.00,A,SI 664,No
Winter 2024,72774772,042091,FA 2022,SI,618,001,Regular,Lecture,Data Man & Analysis,3.00,A,SI 618,No
Winter 2024,72774772,042104,FA 2022,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2024,72774772,045930,FA 2023,SI,671,001,Regular,Lecture,Data Mining,3.00,B+,SI 671,No
Winter 2024,72774772,047640,FA 2022,SI,507,001,Regular,Lecture,Inter Programming,3.00,A,SI 507,No
Winter 2024,72774772,047901,WN 2024,SI,699,205,Regular,Lecture,MSI Mastery Courses,3.00,A+,SI 699,No
Winter 2024,72774772,048500,FA 2023,SI,670,001,Regular,Lecture,Appld Machine Learng,3.00,B,SI 670,No
Winter 2024,72774772,049601,FA 2022,SI,564,001,Regular,Lecture,SQL & Databases,1.50,A,SI 564,No
Winter 2024,72774772,050159,WN 2023,SI,579,001,Regular,Lecture,Bldg Interactive App,3.00,A,SI 579,No
Winter 2024,72774772,050164,FA 2022,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A-,SI 504,No
Winter 2024,72774772,050663,WN 2023,SI,568,001,Regular,Lecture,Intro Appld Data Sci,3.00,A,SI 568,No
Winter 2024,72774772,050983,WN 2023,SI,602,001,Regular,Lecture,Math for ApplDataSci,3.00,A,SI 602,No
Winter 2024,72821415,001459,WN 2024,SI,690,001,Regular,Seminar,Intern/Field Exper,4.00,S,SI 690,No
Winter 2024,72821415,016607,FA 2023,SI,544,001,Regular,Lecture,Intr Stat&Data Analy,3.00,A+,SI 544,No
Winter 2024,72821415,017281,FA 2022,SI,588,002,Regular,Lecture,Fundamntls Hum Beh,3.00,A,SI 588,No
Winter 2024,72821415,020401,WN 2023,SI,622,001,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2024,72821415,020934,WN 2024,SI,649,002,Regular,Lecture,Info Visualization,3.00,A+,SI 649,No
Winter 2024,72821415,039178,WN 2023,SI,539,001,Regular,Lecture,Web Design,3.00,A+,SI 539,No
Winter 2024,72821415,041626,FA 2023,SI,664,001,Regular,Lecture,Database App Design,3.00,A,SI 664,No
Winter 2024,72821415,042104,FA 2022,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A+,SI 501,No
Winter 2024,72821415,044772,FA 2022,SI,582,003,Regular,Lecture,Intro Interac Design,3.00,A+,SI 582,No
Winter 2024,72821415,047246,FA 2022,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2024,72821415,047640,WN 2023,SI,507,001,Regular,Lecture,Inter Programming,3.00,A,SI 507,No
Winter 2024,72821415,047901,WN 2024,SI,699,003,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2024,72821415,048129,WN 2023,SI,505,001,First 7 Wk,Lecture,Career/Intern Studio,1.00,S,SI 505,No
Winter 2024,72821415,048268,WN 2024,SI,630,001,Regular,Lecture,NLP Algorithm People,3.00,A,SI 630,No
Winter 2024,72821415,048487,FA 2023,SI,669,001,Regular,Lecture,Dev Mobile Exp,3.00,A+,SI 669,No
Winter 2024,72821415,050159,WN 2023,SI,579,001,Regular,Lecture,Bldg Interactive App,3.00,A,SI 579,No
Winter 2024,72821415,050164,WN 2023,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A+,SI 504,No
Winter 2024,73735865,001459,FA 2023,SI,690,460,Regular,Seminar,Intern/Field Exper,3.00,S,SI 690,No
Winter 2024,73735865,001459,WN 2024,SI,690,001,Regular,Seminar,Intern/Field Exper,6.00,S,SI 690,No
Winter 2024,73735865,016607,FA 2022,SI,544,001,Regular,Lecture,Intr Stat&Data Analy,3.00,A,SI 544,No
Winter 2024,73735865,017281,FA 2023,SI,588,002,Regular,Lecture,Fundamntls Hum Beh,3.00,A,SI 588,No
Winter 2024,73735865,017540,WN 2024,TO,566,001,First 7 Wk,Recitation,Dat Mine Regr Analys,1.50,B,TO 566,Yes
Winter 2024,73735865,020401,WN 2023,SI,622,001,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2024,73735865,022099,WN 2024,SI,658,001,Regular,Lecture,Info Architecture,3.00,A+,SI 658,No
Winter 2024,73735865,039178,WN 2023,SI,539,001,Regular,Lecture,Web Design,3.00,B,SI 539,No
Winter 2024,73735865,041626,FA 2023,SI,664,001,Regular,Lecture,Database App Design,3.00,A,SI 664,No
Winter 2024,73735865,042104,FA 2022,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2024,73735865,044772,FA 2022,SI,582,005,Regular,Lecture,Intro Interac Design,3.00,A,SI 582,No
Winter 2024,73735865,047246,FA 2022,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2024,73735865,047901,WN 2024,SI,699,003,Regular,Lecture,MSI Mastery Courses,3.00,A-,SI 699,No
Winter 2024,73735865,048421,WN 2024,ENTR,560,002,Regular,Lecture,Proj Mgmt Consulting,3.00,A,ENTR 560,Yes
Winter 2024,73735865,050159,WN 2023,SI,579,001,Regular,Lecture,Bldg Interactive App,3.00,W,SI 579,No
Winter 2024,73735865,050159,FA 2023,SI,579,001,Regular,Lecture,Bldg Interactive App,3.00,A,SI 579,No
Winter 2024,73735865,050164,WN 2023,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,I,SI 504,No
Winter 2024,73735865,050164,FA 2023,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A,SI 504,No
Winter 2024,73757463,017281,FA 2023,SI,588,001,Regular,Lecture,Fundamntls Hum Beh,3.00,A,SI 588,No
Winter 2024,73757463,020401,WN 2023,SI,622,002,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2024,73757463,020934,WN 2023,SI,649,002,Regular,Lecture,Info Visualization,3.00,A-,SI 649,No
Winter 2024,73757463,021400,WN 2023,SI,520,004,Regular,Laboratory,Graphic Design,3.00,A,SI 520,No
Winter 2024,73757463,039081,FA 2023,SI,529,001,Regular,Lecture,Online Communities,3.00,A-,SI 529,No
Winter 2024,73757463,039178,FA 2022,SI,539,001,Regular,Lecture,Web Design,3.00,A+,SI 539,No
Winter 2024,73757463,041626,FA 2022,SI,664,001,Regular,Lecture,Database App Design,3.00,A,SI 664,No
Winter 2024,73757463,042071,FA 2023,SI,563,001,Regular,Lecture,Game Theory,3.00,A-,SI 563,No
Winter 2024,73757463,042104,FA 2022,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2024,73757463,044772,FA 2022,SI,582,002,Regular,Lecture,Intro Interac Design,3.00,A+,SI 582,No
Winter 2024,73757463,045393,FA 2023,SI,552,001,Regular,Lecture,Accessibility Intro,3.00,A-,SI 552,No
Winter 2024,73757463,045687,FA 2023,SI,538,001,Regular,Seminar,Citizen Inter Design,4.00,A,SI 538,No
Winter 2024,73757463,047901,WN 2024,SI,699,001,Regular,Lecture,MSI Mastery Courses,3.00,A+,SI 699,No
Winter 2024,73757463,048129,FA 2022,SI,505,001,Scnd 7 Wk,Lecture,Career/Intern Studio,1.00,S,SI 505,No
Winter 2024,73757463,048486,WN 2024,SI,659,001,Regular,Lecture,AR/VR Advanced,3.00,A,SI 659,No
Winter 2024,73757463,050159,WN 2023,SI,579,001,Regular,Lecture,Bldg Interactive App,3.00,A,SI 579,No
Winter 2024,73834983,012772,WN 2024,SI,548,001,Regular,Seminar,Prin Soft Design,3.00,A,SI 548,No
Winter 2024,73834983,017281,FA 2023,SI,588,001,Regular,Lecture,Fundamntls Hum Beh,3.00,A-,SI 588,No
Winter 2024,73834983,020401,WN 2023,SI,622,002,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2024,73834983,021391,WN 2024,SI,511,073,Regular,Lecture,Special Topics,3.00,A,SI 511,No
Winter 2024,73834983,021391,WN 2024,SI,511,151,Regular,Lecture,Special Topics,1.50,A+,SI 511,No
Winter 2024,73834983,021400,FA 2022,SI,520,002,Regular,Lecture,Graphic Design,3.00,W,SI 520,No
Winter 2024,73834983,021400,FA 2023,SI,520,001,Regular,Lecture,Graphic Design,3.00,B+,SI 520,No
Winter 2024,73834983,022099,WN 2023,SI,658,001,Regular,Lecture,Info Architecture,3.00,A,SI 658,No
Winter 2024,73834983,039178,WN 2023,SI,539,001,Regular,Lecture,Web Design,3.00,B,SI 539,No
Winter 2024,73834983,042104,FA 2022,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A+,SI 501,No
Winter 2024,73834983,043210,FA 2023,SI,534,001,Regular,Lecture,Theories Soc Influen,3.00,A-,SI 534,No
Winter 2024,73834983,043863,FA 2023,SI,612,002,Regular,Lecture,Pervasv Interact Des,3.00,A-,SI 612,No
Winter 2024,73834983,044772,FA 2022,SI,582,002,Regular,Lecture,Intro Interac Design,3.00,A,SI 582,No
Winter 2024,73834983,046306,WN 2024,SI,616,001,Regular,Lecture,Adv Graphic Design,3.00,B+,SI 616,No
Winter 2024,73834983,047246,FA 2022,SI,506,001,Regular,Lecture,Programming I,3.00,W,SI 506,No
Winter 2024,73834983,047246,WN 2023,SI,506,001,Regular,Lecture,Programming I,3.00,B+,SI 506,No
Winter 2024,73834983,047901,WN 2024,SI,699,401,Regular,Lecture,MSI Mastery Courses,3.00,A+,SI 699,No
Winter 2024,73834983,048129,WN 2023,SI,505,001,First 7 Wk,Lecture,Career/Intern Studio,1.00,S,SI 505,No
Winter 2024,73834983,049776,SS 2023,SW,663,001,Regular,Lecture,Fundr & Grant Writng,3.00,A,SW 663,Yes
Winter 2024,73834983,049834,SP 2023,SI,591,101,Regular,Lecture,Humanitarian Innov,3.00,A-,SI 591,No
Winter 2024,74957450,001459,FA 2022,SI,690,410,Regular,Seminar,Intern/Field Exper,2.00,S,SI 690,No
Winter 2024,74957450,016607,FA 2021,SI,544,001,Regular,Lecture,Intr Stat&Data Analy,3.00,A,SI 544,No
Winter 2024,74957450,017537,WN 2024,MO,615,001,Regular,Recitation,Lead w/out Authority,3.00,W,MO 615,Yes
Winter 2024,74957450,020934,WN 2022,SI,649,001,Regular,Lecture,Info Visualization,3.00,B-,SI 649,No
Winter 2024,74957450,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2024,74957450,041626,FA 2023,SI,664,001,Regular,Lecture,Database App Design,3.00,A,SI 664,No
Winter 2024,74957450,041934,FA 2023,SI,608,001,Regular,Lecture,Networks,3.00,B,SI 608,No
Winter 2024,74957450,042091,WN 2022,SI,618,001,Regular,Lecture,Data Man & Analysis,3.00,C-,SI 618,No
Winter 2024,74957450,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,B+,SI 501,No
Winter 2024,74957450,044798,WN 2024,ENTR,599,344,Regular,Lecture,Spec Topics Entr,3.00,A,ENTR 599,Yes
Winter 2024,74957450,045930,FA 2022,SI,671,001,Regular,Lecture,Data Mining,3.00,I,SI 671,No
Winter 2024,74957450,045930,FA 2023,SI,671,001,Regular,Lecture,Data Mining,3.00,B-,SI 671,No
Winter 2024,74957450,047228,FA 2022,ENTR,500,002,Regular,Lecture,Intro to Innovation,3.00,D-,ENTR 500,Yes
Winter 2024,74957450,047228,WN 2023,ENTR,500,002,Regular,Lecture,Intro to Innovation,3.00,NR,ENTR 500,Yes
Winter 2024,74957450,047228,FA 2023,ENTR,500,002,Regular,Lecture,Intro to Innovation,3.00,A,ENTR 500,Yes
Winter 2024,74957450,047246,FA 2021,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2024,74957450,047304,WN 2023,ENTR,550,001,Regular,Lecture,Interpersonal Skills,3.00,B+,ENTR 550,Yes
Winter 2024,74957450,047640,WN 2022,SI,507,001,Regular,Lecture,Inter Programming,3.00,B,SI 507,No
Winter 2024,74957450,047641,WN 2024,SI,540,001,Regular,Lecture,Privacy in Info Tech,3.00,A,SI 540,No
