CompletionTermDesc,Emplid,Crse ID,Term Descrshort,Subject,Catalog Nbr,Class Section,Session Descrshort,Crse Component Descrshort,Crse Descr,Unt Earned - Credits,Crse Grade Off - Grade Earned,Course Code,Outside UMSI
Winter 2023,04613339,001459,FA 2022,SI,690,390,Regular,Seminar,Intern/Field Exper,6.00,S,SI 690,No
Winter 2023,04613339,009731,FA 2022,SI,580,001,Regular,Lecture,Records & Archives,3.00,A,SI 580,No
Winter 2023,04613339,012772,WN 2023,SI,548,001,Regular,Seminar,Prin Soft Design,3.00,A,SI 548,No
Winter 2023,04613339,042071,FA 2022,SI,563,001,Regular,Lecture,Game Theory,3.00,A,SI 563,No
Winter 2023,04613339,042104,FA 2022,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A+,SI 501,No
Winter 2023,04613339,043863,FA 2022,SI,612,002,Regular,Lecture,Pervasv Interact Des,3.00,A,SI 612,No
Winter 2023,04613339,045687,WN 2023,SI,538,001,Regular,Seminar,Citizen Inter Design,4.00,A,SI 538,No
Winter 2023,04613339,045719,FA 2022,ENS,556,001,Regular,Laboratory,Womens Glee Club,1.00,A+,ENS 556,Yes
Winter 2023,04613339,045719,WN 2023,ENS,556,001,Regular,Laboratory,Womens Glee Club,1.00,A+,ENS 556,Yes
Winter 2023,04613339,047901,WN 2023,SI,699,301,Regular,Lecture,MSI Mastery Courses,3.00,A+,SI 699,No
Winter 2023,05310379,009732,FA 2022,SI,650,001,Regular,Lecture,Informatn Retrieval,3.00,B+,SI 650,No
Winter 2023,05310379,010424,WN 2023,POLSCI,603,001,Regular,Seminar,Mod Pol Thot,3.00,A,POLSCI 603,Yes
Winter 2023,05310379,016607,FA 2021,SI,544,001,Regular,Lecture,Intr Stat&Data Analy,3.00,A,SI 544,No
Winter 2023,05310379,020934,FA 2022,SI,649,001,Regular,Lecture,Info Visualization,3.00,C+,SI 649,No
Winter 2023,05310379,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,05310379,042071,FA 2021,SI,563,101,Regular,Lecture,Game Theory,3.00,A-,SI 563,No
Winter 2023,05310379,042091,WN 2022,SI,618,001,Regular,Lecture,Data Man & Analysis,3.00,A-,SI 618,No
Winter 2023,05310379,042104,FA 2021,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,05310379,045930,FA 2022,SI,671,001,Regular,Lecture,Data Mining,3.00,B,SI 671,No
Winter 2023,05310379,047246,FA 2021,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2023,05310379,047640,WN 2022,SI,507,001,Regular,Lecture,Inter Programming,3.00,A,SI 507,No
Winter 2023,05310379,047901,WN 2023,SI,699,205,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,05310379,048500,FA 2022,SI,670,001,Regular,Lecture,Appld Machine Learng,3.00,B+,SI 670,No
Winter 2023,05310379,049601,WN 2022,SI,564,001,Regular,Lecture,SQL & Databases,1.50,A,SI 564,No
Winter 2023,05310379,050164,FA 2021,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A,SI 504,No
Winter 2023,05310379,050663,WN 2022,SI,568,001,Regular,Lecture,Intro Appld Data Sci,3.00,B+,SI 568,No
Winter 2023,05310379,050983,WN 2023,SI,602,001,Regular,Lecture,Math for ApplDataSci,3.00,A-,SI 602,No
Winter 2023,06099533,009731,FA 2021,SI,580,001,Regular,Lecture,Records & Archives,3.00,A+,SI 580,No
Winter 2023,06099533,021045,FA 2021,SI,666,001,Regular,Lecture,Org of Inf Resources,3.00,A,SI 666,No
Winter 2023,06099533,038659,FA 2022,SI,519,001,Regular,Seminar,Intel Prop&Info Law,3.00,A,SI 519,No
Winter 2023,06099533,039178,WN 2023,SI,539,001,Regular,Lecture,Web Design,3.00,A+,SI 539,No
Winter 2023,06099533,039979,WN 2022,SI,623,001,Regular,Seminar,Res Meth Info Prof,3.00,A,SI 623,No
Winter 2023,06099533,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,06099533,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,06099533,042324,WN 2023,SI,639,001,Scnd 7 Wk,Lecture,Web Archiving,1.50,A,SI 639,No
Winter 2023,06099533,047246,FA 2021,SI,506,001,Regular,Lecture,Programming I,3.00,A-,SI 506,No
Winter 2023,06099533,047640,FA 2022,SI,507,001,Regular,Lecture,Inter Programming,3.00,A,SI 507,No
Winter 2023,06099533,047901,WN 2023,SI,699,006,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,06099533,048280,WN 2022,SI,667,001,Regular,Lecture,Digital Curation,3.00,A,SI 667,No
Winter 2023,06099533,049601,WN 2022,SI,564,001,Regular,Lecture,SQL & Databases,1.50,A,SI 564,No
Winter 2023,06099533,050161,FA 2022,SI,676,001,Regular,Lecture,Network Info Servcs,3.00,A,SI 676,No
Winter 2023,06099533,050162,WN 2023,SI,510,001,Regular,Lecture,Information Ethics,3.00,A+,SI 510,No
Winter 2023,06099533,050163,FA 2022,SI,633,001,Regular,Lecture,Assesmnt Cultrl Inst,3.00,A,SI 633,No
Winter 2023,06099533,050164,WN 2022,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A,SI 504,No
Winter 2023,06099533,050165,WN 2022,SI,585,001,Regular,Lecture,Scholarly Comm,3.00,A,SI 585,No
Winter 2023,06454564,001459,FA 2022,SI,690,410,Regular,Seminar,Intern/Field Exper,1.00,S,SI 690,No
Winter 2023,06454564,001459,WN 2023,SI,690,001,Regular,Seminar,Intern/Field Exper,2.00,S,SI 690,No
Winter 2023,06454564,003073,FA 2022,NURS,697,299,Regular,Ind Study,Independent Study,3.00,A,NURS 697,Yes
Winter 2023,06454564,017281,FA 2021,SI,588,001,Regular,Lecture,Fundamntls Hum Beh,3.00,A,SI 588,No
Winter 2023,06454564,020401,WN 2022,SI,622,003,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2023,06454564,021400,WN 2022,SI,520,002,Regular,Lecture,Graphic Design,3.00,A-,SI 520,No
Winter 2023,06454564,039178,WN 2022,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,06454564,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,06454564,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A-,SI 501,No
Winter 2023,06454564,043863,WN 2022,SI,612,001,Regular,Lecture,Pervasv Interact Des,3.00,A,SI 612,No
Winter 2023,06454564,044772,FA 2021,SI,582,002,Regular,Lecture,Intro Interac Design,3.00,A,SI 582,No
Winter 2023,06454564,046306,FA 2022,SI,616,001,Regular,Lecture,Adv Graphic Design,3.00,A,SI 616,No
Winter 2023,06454564,047246,FA 2021,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2023,06454564,047901,WN 2023,SI,699,301,Regular,Lecture,MSI Mastery Courses,3.00,A+,SI 699,No
Winter 2023,06454564,048129,WN 2022,SI,505,001,First 7 Wk,Lecture,Career/Intern Studio,1.00,S,SI 505,No
Winter 2023,06454564,048488,FA 2022,SI,559,001,Regular,Lecture,AR/VR Intro,3.00,A,SI 559,No
Winter 2023,06454564,050164,WN 2022,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A,SI 504,No
Winter 2023,06623562,001459,FA 2022,SI,690,410,Regular,Seminar,Intern/Field Exper,3.00,S,SI 690,No
Winter 2023,06623562,017281,FA 2020,SI,588,002,Regular,Lecture,Fundamntls Hum Beh,3.00,A,SI 588,No
Winter 2023,06623562,020401,WN 2022,SI,622,001,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2023,06623562,021400,FA 2021,SI,520,001,Regular,Lecture,Graphic Design,3.00,B-,SI 520,No
Winter 2023,06623562,022099,WN 2023,SI,658,001,Regular,Lecture,Info Architecture,3.00,A,SI 658,No
Winter 2023,06623562,039081,WN 2022,SI,529,001,Regular,Lecture,Online Communities,3.00,A,SI 529,No
Winter 2023,06623562,039178,FA 2021,SI,539,001,Regular,Lecture,Web Design,3.00,B-,SI 539,No
Winter 2023,06623562,041376,FA 2022,BA,612,001,Scnd 7 Wk,Recitation,Bus Strat Base Pyrmd,2.25,B,BA 612,Yes
Winter 2023,06623562,042104,FA 2020,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A+,SI 501,No
Winter 2023,06623562,043863,WN 2023,SI,612,001,Regular,Lecture,Pervasv Interact Des,3.00,B+,SI 612,No
Winter 2023,06623562,044772,WN 2021,SI,582,001,Regular,Lecture,Intro Interac Design,3.00,A,SI 582,No
Winter 2023,06623562,047246,WN 2021,SI,506,001,Regular,Lecture,Programming I,3.00,B+,SI 506,No
Winter 2023,06623562,047901,FA 2022,SI,699,201,Regular,Lecture,MSI Mastery Courses,3.00,A+,SI 699,No
Winter 2023,06623562,049038,WN 2021,SI,688,001,Regular,Lecture,GIEP-Glbl Intern Exp,6.00,S,SI 688,No
Winter 2023,06623562,050162,WN 2023,SI,510,001,Regular,Lecture,Information Ethics,3.00,B+,SI 510,No
Winter 2023,07020878,001459,FA 2022,SI,690,390,Regular,Seminar,Intern/Field Exper,2.00,W,SI 690,No
Winter 2023,07020878,001459,FA 2022,SI,690,410,Regular,Seminar,Intern/Field Exper,2.00,S,SI 690,No
Winter 2023,07020878,009731,FA 2021,SI,580,001,Regular,Lecture,Records & Archives,3.00,A+,SI 580,No
Winter 2023,07020878,020803,WN 2022,SI,643,001,Regular,Lecture,Instructional Skills,3.00,A,SI 643,No
Winter 2023,07020878,021045,FA 2021,SI,666,001,Regular,Lecture,Org of Inf Resources,3.00,W,SI 666,No
Winter 2023,07020878,021045,FA 2022,SI,666,001,Regular,Lecture,Org of Inf Resources,3.00,A,SI 666,No
Winter 2023,07020878,022326,WN 2023,SI,581,001,Regular,Lecture,Pres Info Resources,3.00,A,SI 581,No
Winter 2023,07020878,038948,FA 2022,SI,632,001,Regular,Lecture,Appraisal & Coll Dev,3.00,A,SI 632,No
Winter 2023,07020878,039979,WN 2022,SI,623,001,Regular,Seminar,Res Meth Info Prof,3.00,A,SI 623,No
Winter 2023,07020878,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,4.00,S,SI 681,No
Winter 2023,07020878,041935,WN 2022,SI,530,001,Regular,Lecture,Prin in Management,3.00,A,SI 530,No
Winter 2023,07020878,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,07020878,047246,FA 2021,SI,506,001,Regular,Lecture,Programming I,3.00,W,SI 506,No
Winter 2023,07020878,047246,FA 2022,SI,506,001,Regular,Lecture,Programming I,3.00,C+,SI 506,No
Winter 2023,07020878,047901,WN 2023,SI,699,028,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,07020878,048280,WN 2023,SI,667,001,Regular,Lecture,Digital Curation,3.00,A,SI 667,No
Winter 2023,07020878,050162,WN 2022,SI,510,001,Regular,Lecture,Information Ethics,3.00,A,SI 510,No
Winter 2023,07020878,050163,FA 2022,SI,633,001,Regular,Lecture,Assesmnt Cultrl Inst,3.00,A,SI 633,No
Winter 2023,07020878,051074,WN 2023,SI,626,001,Regular,Lecture,Manage NonProf Lib,3.00,A-,SI 626,No
Winter 2023,07623548,020401,WN 2022,SI,622,003,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2023,07623548,020934,WN 2023,SI,649,002,Regular,Lecture,Info Visualization,3.00,A,SI 649,No
Winter 2023,07623548,022099,WN 2023,SI,658,001,Regular,Lecture,Info Architecture,3.00,A,SI 658,No
Winter 2023,07623548,039178,FA 2021,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,07623548,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,07623548,041626,WN 2022,SI,664,001,Regular,Lecture,Database App Design,3.00,A,SI 664,No
Winter 2023,07623548,041855,FA 2022,SI,631,001,Regular,Lecture,Agile Softwar Dev,1.50,A,SI 631,No
Winter 2023,07623548,042091,FA 2022,SI,618,001,Regular,Lecture,Data Man & Analysis,3.00,A,SI 618,No
Winter 2023,07623548,042104,FA 2021,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,07623548,044772,FA 2021,SI,582,001,Regular,Lecture,Intro Interac Design,3.00,A+,SI 582,No
Winter 2023,07623548,047640,WN 2022,SI,507,001,Regular,Lecture,Inter Programming,3.00,A,SI 507,No
Winter 2023,07623548,047901,WN 2023,SI,699,003,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,07623548,048487,FA 2022,SI,669,001,Regular,Lecture,Dev Mobile Exp,3.00,A+,SI 669,No
Winter 2023,07623548,048488,FA 2022,SI,559,001,Regular,Lecture,AR/VR Intro,3.00,A,SI 559,No
Winter 2023,07623548,050159,WN 2022,SI,579,001,Regular,Lecture,Bldg Interactive App,3.00,A+,SI 579,No
Winter 2023,07623548,050164,WN 2022,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A,SI 504,No
Winter 2023,07929836,016607,FA 2021,SI,544,001,Regular,Lecture,Intr Stat&Data Analy,3.00,A+,SI 544,No
Winter 2023,07929836,017281,FA 2022,SI,588,001,Regular,Lecture,Fundamntls Hum Beh,3.00,A,SI 588,No
Winter 2023,07929836,020401,WN 2022,SI,622,003,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2023,07929836,020934,WN 2023,SI,649,002,Regular,Lecture,Info Visualization,3.00,A-,SI 649,No
Winter 2023,07929836,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,07929836,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A+,SI 501,No
Winter 2023,07929836,043366,WN 2022,SI,617,001,Regular,Lecture,Choice Architecture,3.00,A,SI 617,No
Winter 2023,07929836,043863,WN 2022,SI,612,001,Regular,Lecture,Pervasv Interact Des,3.00,A,SI 612,No
Winter 2023,07929836,044772,FA 2021,SI,582,003,Regular,Lecture,Intro Interac Design,3.00,A+,SI 582,No
Winter 2023,07929836,047640,FA 2021,SI,507,101,Regular,Lecture,Inter Programming,3.00,A,SI 507,No
Winter 2023,07929836,047901,WN 2023,SI,699,003,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,07929836,048131,FA 2022,BA,656,001,Regular,Laboratory,LBLE,3.00,A,BA 656,Yes
Winter 2023,07929836,048486,WN 2022,SI,659,001,Regular,Lecture,AR/VR Advanced,3.00,A,SI 659,No
Winter 2023,07929836,048487,FA 2022,SI,669,001,Regular,Lecture,Dev Mobile Exp,3.00,A-,SI 669,No
Winter 2023,07929836,048488,FA 2021,SI,559,002,Regular,Lecture,AR/VR Intro,3.00,A,SI 559,No
Winter 2023,07929836,050164,FA 2022,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A-,SI 504,No
Winter 2023,09714046,017281,FA 2023,SI,588,002,Regular,Lecture,Fundamntls Hum Beh,3.00,A,SI 588,No
Winter 2023,09714046,020401,WN 2022,SI,622,003,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2023,09714046,021400,FA 2021,SI,520,002,Regular,Lecture,Graphic Design,3.00,A,SI 520,No
Winter 2023,09714046,022099,WN 2022,SI,658,001,Regular,Lecture,Info Architecture,3.00,A+,SI 658,No
Winter 2023,09714046,039178,WN 2022,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,09714046,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,09714046,040667,WN 2023,SI,681,001,Regular,Seminar,Intern/Field Seminar,3.00,S,SI 681,No
Winter 2023,09714046,041626,WN 2023,SI,664,001,Regular,Lecture,Database App Design,3.00,A+,SI 664,No
Winter 2023,09714046,041935,WN 2022,SI,530,001,Regular,Lecture,Prin in Management,3.00,A,SI 530,No
Winter 2023,09714046,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A+,SI 501,No
Winter 2023,09714046,044535,FA 2022,ASIANLAN,445,001,Regular,Lecture,Chinese Lng Pedagogy,3.00,A,ASIANLAN 445,Yes
Winter 2023,09714046,044772,FA 2021,SI,582,002,Regular,Lecture,Intro Interac Design,3.00,A,SI 582,No
Winter 2023,09714046,047246,FA 2021,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2023,09714046,047640,WN 2023,SI,507,001,Regular,Lecture,Inter Programming,3.00,A,SI 507,No
Winter 2023,09714046,047901,FA 2023,SI,699,001,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,09714046,048129,WN 2022,SI,505,001,First 7 Wk,Lecture,Career/Intern Studio,1.00,S,SI 505,No
Winter 2023,09714046,048487,FA 2023,SI,669,001,Regular,Lecture,Dev Mobile Exp,3.00,A+,SI 669,No
Winter 2023,09714046,049601,FA 2023,SI,564,101,Regular,Lecture,SQL & Databases,1.50,A,SI 564,No
Winter 2023,09714046,050159,FA 2022,SI,579,001,Regular,Lecture,Bldg Interactive App,3.00,A,SI 579,No
Winter 2023,10295526,009732,FA 2023,SI,650,001,Regular,Lecture,Informatn Retrieval,3.00,W,SI 650,No
Winter 2023,10295526,017281,FA 2022,SI,588,001,Regular,Lecture,Fundamntls Hum Beh,3.00,A,SI 588,No
Winter 2023,10295526,020401,WN 2023,SI,622,001,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2023,10295526,021400,FA 2023,SI,520,001,Regular,Lecture,Graphic Design,3.00,A,SI 520,No
Winter 2023,10295526,039178,FA 2023,SI,539,001,Regular,Lecture,Web Design,3.00,A+,SI 539,No
Winter 2023,10295526,040667,WN 2023,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,10295526,041626,WN 2023,SI,664,001,Regular,Lecture,Database App Design,3.00,A,SI 664,No
Winter 2023,10295526,042091,WN 2023,SI,618,001,Regular,Lecture,Data Man & Analysis,3.00,A+,SI 618,No
Winter 2023,10295526,044772,FA 2022,SI,582,002,Regular,Lecture,Intro Interac Design,3.00,A,SI 582,No
Winter 2023,10295526,047246,FA 2023,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2023,10295526,047640,FA 2023,SI,507,001,Regular,Lecture,Inter Programming,3.00,A,SI 507,No
Winter 2023,10295526,047901,WN 2023,SI,699,003,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,10295526,048129,FA 2023,SI,505,001,Scnd 7 Wk,Lecture,Career/Intern Studio,1.00,S,SI 505,No
Winter 2023,10295526,048487,FA 2022,SI,669,001,Regular,Lecture,Dev Mobile Exp,3.00,A+,SI 669,No
Winter 2023,10295526,049601,FA 2022,SI,564,001,Regular,Lecture,SQL & Databases,1.50,A,SI 564,No
Winter 2023,10295526,050159,FA 2022,SI,579,001,Regular,Lecture,Bldg Interactive App,3.00,A,SI 579,No
Winter 2023,10400882,001459,FA 2022,SI,690,410,Regular,Seminar,Intern/Field Exper,1.00,S,SI 690,No
Winter 2023,10400882,017281,FA 2021,SI,588,002,Regular,Lecture,Fundamntls Hum Beh,3.00,A,SI 588,No
Winter 2023,10400882,020401,WN 2022,SI,622,001,Regular,Lecture,Usab Eval & Needs,4.00,A+,SI 622,No
Winter 2023,10400882,021400,WN 2022,SI,520,001,Regular,Lecture,Graphic Design,3.00,A,SI 520,No
Winter 2023,10400882,039178,FA 2021,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,10400882,040405,FA 2022,SURVMETH,600,001,Regular,Seminar,Fund Surv Data Sci,3.00,A,SURVMETH 600,Yes
Winter 2023,10400882,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,10400882,041957,WN 2022,ENGR,599,108,Regular,Lecture,Spec Topics Engr,2.00,A,ENGR 599,Yes
Winter 2023,10400882,041957,FA 2022,ENGR,599,108,Regular,Lecture,Spec Topics Engr,2.00,A,ENGR 599,Yes
Winter 2023,10400882,042091,WN 2022,SI,618,001,Regular,Lecture,Data Man & Analysis,3.00,A,SI 618,No
Winter 2023,10400882,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,10400882,044772,FA 2021,SI,582,002,Regular,Lecture,Intro Interac Design,3.00,A,SI 582,No
Winter 2023,10400882,045771,FA 2022,SI,684,001,Regular,Seminar,Design ConsHlth Tech,3.00,A+,SI 684,No
Winter 2023,10400882,046306,FA 2022,SI,616,001,Regular,Lecture,Adv Graphic Design,3.00,A,SI 616,No
Winter 2023,10400882,047901,WN 2023,SI,699,201,Regular,Lecture,MSI Mastery Courses,3.00,A-,SI 699,No
Winter 2023,10400882,049417,WN 2022,BA,670,001,Regular,Recitation,+Impact Studio,3.00,A-,BA 670,Yes
Winter 2023,10400882,049601,FA 2021,SI,564,001,Regular,Lecture,SQL & Databases,1.50,A,SI 564,No
Winter 2023,11022581,009732,FA 2021,SI,650,001,Regular,Lecture,Informatn Retrieval,3.00,A+,SI 650,No
Winter 2023,11022581,012198,FA 2022,SI,561,001,Regular,Lecture,Nat Lang Proc,3.00,A+,SI 561,No
Winter 2023,11022581,020934,WN 2022,SI,649,001,Regular,Lecture,Info Visualization,3.00,A,SI 649,No
Winter 2023,11022581,021033,WN 2023,SI,652,001,Regular,Lecture,Incentive&Strategic,3.00,B,SI 652,No
Winter 2023,11022581,021400,WN 2023,SI,520,004,Regular,Laboratory,Graphic Design,3.00,A,SI 520,No
Winter 2023,11022581,039178,FA 2021,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,11022581,041626,FA 2021,SI,664,001,Regular,Lecture,Database App Design,3.00,A,SI 664,No
Winter 2023,11022581,041934,FA 2022,SI,608,001,Regular,Lecture,Networks,3.00,A,SI 608,No
Winter 2023,11022581,042091,FA 2021,SI,618,001,Regular,Lecture,Data Man & Analysis,3.00,A+,SI 618,No
Winter 2023,11022581,042104,FA 2021,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,11022581,045930,FA 2022,SI,671,001,Regular,Lecture,Data Mining,3.00,A-,SI 671,No
Winter 2023,11022581,047901,WN 2023,SI,699,305,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,11022581,048268,WN 2022,SI,630,001,Regular,Lecture,NLP Algorithm People,3.00,A+,SI 630,No
Winter 2023,11022581,048486,WN 2022,SI,659,001,Regular,Lecture,AR/VR Advanced,3.00,A+,SI 659,No
Winter 2023,11022581,048500,FA 2022,SI,670,001,Regular,Lecture,Appld Machine Learng,3.00,A-,SI 670,No
Winter 2023,11022581,049601,FA 2022,SI,564,001,Regular,Lecture,SQL & Databases,1.50,A+,SI 564,No
Winter 2023,11022581,050159,WN 2022,SI,579,001,Regular,Lecture,Bldg Interactive App,3.00,A+,SI 579,No
Winter 2023,11022581,050663,WN 2022,SI,568,001,Regular,Lecture,Intro Appld Data Sci,3.00,A+,SI 568,No
Winter 2023,11510592,001459,FA 2022,SI,690,410,Regular,Seminar,Intern/Field Exper,2.00,S,SI 690,No
Winter 2023,11510592,001459,WN 2023,SI,690,001,Regular,Seminar,Intern/Field Exper,1.00,S,SI 690,No
Winter 2023,11510592,017281,FA 2021,SI,588,001,Regular,Lecture,Fundamntls Hum Beh,3.00,A,SI 588,No
Winter 2023,11510592,020401,WN 2022,SI,622,001,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2023,11510592,021400,FA 2021,SI,520,002,Regular,Lecture,Graphic Design,3.00,A,SI 520,No
Winter 2023,11510592,039081,WN 2023,SI,529,001,Regular,Lecture,Online Communities,3.00,A-,SI 529,No
Winter 2023,11510592,039178,FA 2021,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,11510592,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,11510592,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A+,SI 501,No
Winter 2023,11510592,043863,FA 2022,SI,612,002,Regular,Lecture,Pervasv Interact Des,3.00,A+,SI 612,No
Winter 2023,11510592,044772,FA 2021,SI,582,003,Regular,Lecture,Intro Interac Design,3.00,A+,SI 582,No
Winter 2023,11510592,044799,FA 2022,ENTR,490,014,Regular,Lecture,Spec Topics Entr,2.00,B,ENTR 490,Yes
Winter 2023,11510592,046306,FA 2022,SI,616,001,Regular,Lecture,Adv Graphic Design,3.00,A-,SI 616,No
Winter 2023,11510592,047641,WN 2022,SI,540,001,Regular,Lecture,Privacy in Info Tech,3.00,A,SI 540,No
Winter 2023,11510592,047901,WN 2023,SI,699,201,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,11510592,048486,WN 2022,SI,659,001,Regular,Lecture,AR/VR Advanced,3.00,A,SI 659,No
Winter 2023,12206890,001459,WN 2023,SI,690,001,Regular,Seminar,Intern/Field Exper,3.00,S,SI 690,No
Winter 2023,12206890,009732,FA 2022,SI,650,001,Regular,Lecture,Informatn Retrieval,3.00,A+,SI 650,No
Winter 2023,12206890,017281,FA 2021,SI,588,001,Regular,Lecture,Fundamntls Hum Beh,3.00,A,SI 588,No
