Emplid,Admit Term Descrshort,Acad Prog.Acad Career,Exp Grad Term Descrshort,Completion Term Descrshort,Acad Prog,Acad Prog Descr,Acad Plan,Acad Plan Descr,Term,Term Descrshort,Stdnt Car Term.Acad Career,Crse ID,Subject,Catalog Nbr
33718610,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,050164,SI,504
33718610,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,020934,SI,649
33718610,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,039178,SI,539
33718610,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,040667,SI,681
33718610,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,041626,SI,664
33718610,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,050663,SI,568
33718610,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,050983,SI,602
33718610,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,045930,SI,671
33718610,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,048487,SI,669
33718610,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,048500,SI,670
33718610,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,050159,SI,579
33718610,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,051462,SI,644
33718610,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,047901,SI,699
33826728,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,017281,SI,588
33826728,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,042104,SI,501
33826728,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,044772,SI,582
33826728,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,047246,SI,506
33826728,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,048129,SI,505
33826728,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,048965,ARMENIAN,401
33826728,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,012772,SI,548
33826728,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,020401,SI,622
33826728,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,039178,SI,539
33826728,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,040667,SI,681
33826728,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,048488,SI,559
33826728,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,051454,SI,594
33826728,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,021045,SI,666
33826728,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,043863,SI,612
33826728,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,045771,SI,684
33826728,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,047901,SI,699
33826728,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,051836,SI,611
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,017281,SI,588
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,021400,SI,520
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,042104,SI,501
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,044772,SI,582
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,020401,SI,622
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,021391,SI,511
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,022099,SI,658
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,040667,SI,681
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,043863,SI,612
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,051111,EAS,506
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,001459,SI,690
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,016655,ELI,538
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,017075,ELI,534
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,039178,SI,539
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,041855,SI,631
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,042925,ENTR,407
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,045771,SI,684
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,047304,ENTR,550
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,048129,SI,505
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,049222,ELI,532
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,001459,SI,690
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,047901,SI,699
34467992,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,048514,WELLNESS,512
34753423,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,042104,SI,501
34753423,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,047640,SI,507
34753423,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,048129,SI,505
34753423,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,049601,SI,564
34753423,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,040667,SI,681
34753423,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,042091,SI,618
34753423,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,050663,SI,568
34753423,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,050983,SI,602
34753423,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,001459,SI,690
34753423,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,020934,SI,649
34753423,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,021391,SI,511
34753423,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,041934,SI,608
34753423,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,045930,SI,671
34753423,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,051462,SI,644
34753423,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,047901,SI,699
34900858,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,017281,SI,588
34900858,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,042104,SI,501
34900858,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,044772,SI,582
34900858,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,047246,SI,506
34900858,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,020401,SI,622
34900858,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,039178,SI,539
34900858,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,049601,SI,564
34900858,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,050159,SI,579
34900858,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,050164,SI,504
34900858,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,021400,SI,520
34900858,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,038659,SI,519
34900858,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,043210,SI,534
34900858,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,045393,SI,552
34900858,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,045771,SI,684
34900858,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,012772,SI,548
34900858,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,021391,SI,511
34900858,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,047901,SI,699
34900858,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,051836,SI,611
35469275,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,017281,SI,588
35469275,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,042104,SI,501
35469275,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,044772,SI,582
35469275,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,047246,SI,506
35469275,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,020401,SI,622
35469275,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,021391,SI,511
35469275,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,022099,SI,658
35469275,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,039178,SI,539
35469275,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,040667,SI,681
35469275,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,021391,SI,511
35469275,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,045687,SI,538
35469275,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,045771,SI,684
35469275,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,047901,SI,699
35469275,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,051454,SI,594
35469275,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,051836,SI,611
35633939,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,017281,SI,588
35633939,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,021400,SI,520
35633939,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,039178,SI,539
35633939,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,042104,SI,501
35633939,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,044772,SI,582
35633939,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,048129,SI,505
35633939,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,020401,SI,622
35633939,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,040667,SI,681
35633939,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,046306,SI,616
35633939,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,048486,SI,659
35633939,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,051454,SI,594
35633939,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,001459,SI,690
35633939,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,043863,SI,612
35633939,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,045687,SI,538
35633939,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,047901,SI,699
35633939,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,050650,EDUC,618
35658174,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,009732,SI,650
35658174,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,021400,SI,520
35658174,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,042091,SI,618
35658174,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,042104,SI,501
35658174,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,047640,SI,507
35658174,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,048129,SI,505
35658174,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,050164,SI,504
35658174,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,020934,SI,649
35658174,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,039178,SI,539
35658174,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,041626,SI,664
35658174,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,049601,SI,564
35658174,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,050663,SI,568
35658174,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,050983,SI,602
35658174,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,042071,SI,563
35658174,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,045930,SI,671
35658174,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,048500,SI,670
35658174,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,051462,SI,644
35658174,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,047901,SI,699
35658174,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,048268,SI,630
36376658,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,016607,SI,544
36376658,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,017281,SI,588
36376658,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,042104,SI,501
36376658,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,047246,SI,506
36376658,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,050164,SI,504
36376658,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,042091,SI,618
36376658,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,047640,SI,507
36376658,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,049601,SI,564
36376658,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,050663,SI,568
36376658,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,050983,SI,602
36376658,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,009732,SI,650
36376658,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,020934,SI,649
36376658,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,041934,SI,608
36376658,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,045930,SI,671
36376658,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,016349,EAS,517
36376658,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,047901,SI,699
36376658,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,049834,SI,591
36376658,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,051246,EAS,514
36472025,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,017281,SI,588
36472025,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,039178,SI,539
36472025,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,042104,SI,501
36472025,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,047246,SI,506
36472025,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,020401,SI,622
36472025,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,021391,SI,511
36472025,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,022099,SI,658
36472025,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,040667,SI,681
36472025,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,044772,SI,582
36472025,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,047850,ARTSADMN,550
36472025,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,048488,SI,559
36472025,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,021400,SI,520
36472025,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,045393,SI,552
36472025,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,045687,SI,538
36472025,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,045771,SI,684
36472025,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,047901,SI,699
36739281,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,017281,SI,588
36739281,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,021400,SI,520
36739281,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,039178,SI,539
36739281,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,042104,SI,501
36739281,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,044772,SI,582
36739281,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,047246,SI,506
36739281,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,020401,SI,622
36739281,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,021391,SI,511
36739281,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,022099,SI,658
36739281,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,040667,SI,681
36739281,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,041626,SI,664
36739281,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,014793,ELI,521
36739281,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,041855,SI,631
36739281,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,045393,SI,552
36739281,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,045771,SI,684
36739281,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,047901,SI,699
36923554,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2460,FA 2023,GINF,017281,SI,588
36923554,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2460,FA 2023,GINF,044772,SI,582
36923554,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2460,FA 2023,GINF,047228,ENTR,500
36923554,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2460,FA 2023,GINF,047246,SI,506
